Fid,SourcedFrom,FileTimeUtc,SourceIp,SourcePort,SourceIpAsnNr,TargetIp,TargetPort,Payload,SourceIpCountryCode,SourceIpRegion,SourceIpCity,SourceIpLatitude,SourceIpLongitude,SourceIpMetroCode,SourceIpAreaCode,HttpRequest,Label
172.217.10.110-10.42.0.151-443-53017-6,SinkHoleMessage,1.31E+17,110.159.91.53,49829,AS4788,204.95.99.109,1080,Unknown,MY,13,Kuala Terengganu,5.3302,103.1408,0,0,POST /is-ready HTTP/1.1,WORMS
202.77.129.150-10.42.0.42-80-39293-6,SinkHoleMessage,1.31E+17,113.210.4.197,31729,AS9534,204.95.99.31,333,Unknown,MY,14,Kuala Lumpur,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,WORMS
10.42.0.151-123.125.29.138-42698-80-6,SinkHoleMessage,1.31E+17,175.145.119.13,52947,AS4788,204.95.99.109,88,Unknown,MY,5,Seremban,2.7297,101.9381,0,0,POST /is-ready HTTP/1.1,WORMS
10.42.0.211-54.77.96.111-57599-443-6,SinkHoleMessage,1.31E+17,175.140.255.161,5113,AS4788,204.95.99.109,88,Unknown,MY,12,Puchong,3.0167,101.6167,0,0,POST /is-ready HTTP/1.1,WORMS
209.10.120.26-10.42.0.211-80-42030-6,SinkHoleMessage,1.31E+17,219.92.115.116,54470,AS4788,204.95.99.86,2164,Unknown,MY,3,Kota Bharu,6.1333,102.2386,0,0,POST /is-ready HTTP/1.1,DDOS
172.217.2.106-10.42.0.211-443-50283-6,SinkHoleMessage,1.31E+17,175.137.205.197,63468,AS4788,204.95.99.109,88,Unknown,MY,14,Kuala Lumpur,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,DDOS
219.142.78.162-10.42.0.151-80-54602-6,SinkHoleMessage,1.31E+17,183.171.166.103,44242,AS10030,204.95.99.109,86,Unknown,MY,12,Ampang,3.15,101.7667,0,0,lv||UsbV_E63F5624||HANAFI-PC/hanafi||MY||WIN_7 X86||4||No-AntiVirus||Google Translate - Google Chrome,RECONNAISSANCE
10.42.0.151-10.42.0.1-18314-53-17,SinkHoleMessage,1.31E+17,120.139.116.10,51279,AS38322,204.95.99.26,99,Unknown,MY,12,Petaling Jaya,3.0833,101.65,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
10.42.0.151-104.193.88.109-56816-80-6,SinkHoleMessage,1.31E+17,113.210.10.78,16431,AS9534,204.95.99.109,258,Unknown,MY,14,Kuala Lumpur,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,WORMS
205.204.101.47-10.42.0.211-443-47189-6,SinkHoleMessage,1.31E+17,1.9.102.146,5882,AS4788,204.95.99.109,7777,Unknown,MY,4,Melaka,2.196,102.2405,0,0,POST /ready HTTP/1.1,WORMS
10.42.0.211-111.202.114.77-34756-80-6,SinkHoleMessage,1.31E+17,219.95.100.169,6479,AS4788,204.95.99.109,333,Unknown,MY,,,2.5,112.5,0,0,POST /is-ready HTTP/1.1,WORMS
10.42.0.42-112.80.248.187-39974-80-6,SinkHoleMessage,1.31E+17,61.6.56.17,50918,AS2042,204.95.99.109,333,Unknown,MY,14,Kuala Lumpur,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,WORMS
10.42.0.211-10.42.0.1-33382-53-17,SinkHoleMessage,1.31E+17,49.236.193.2,62366,AS17971,204.95.99.109,333,Unknown,MY,,,2.5,112.5,0,0,POST /is-ready HTTP/1.1,WORMS
10.42.0.151-10.42.0.1-11094-53-17,SinkHoleMessage,1.31E+17,203.106.159.252,15930,AS4788,204.95.99.167,1431,Unknown,MY,4,Melaka,2.196,102.2405,0,0,GETSERVER|111|46|,WORMS
10.42.0.42-50.17.250.36-35691-443-6,SinkHoleMessage,1.31E+17,210.195.6.87,61132,AS4788,204.95.99.26,888,Unknown,MY,12,Cheras,3.05,101.7667,0,0,POST /is-ready HTTP/1.1,WORMS
203.205.151.47-10.42.0.211-80-50823-6,SinkHoleMessage,1.31E+17,60.48.251.19,53587,AS4788,204.95.99.66,1175,Unknown,MY,12,Petaling Jaya,3.0833,101.65,0,0,"lv|'|'|SGFjS2VkX0M4QjE1OUEw|'|'|KMULTY-PC|'|'|Kmulty|'|'|2014-05-20|'|'|CHN|'|'|Win 7 Ultimate SP1 x86|'|'|No|'|'|0.5.0E|'|'|..|'|'|5oiR55qE6K6+5aSHIC0gV2luZG93cyBJbnRlcm5ldCBFeHBsb3JlciBwcm92aWRlZCBieSBZYWhvbyE=|'|'|682dfec8c66a0de6f1475ca73c462a69,[endof]",DDOS
10.42.0.211-23.206.166.62-44836-80-6,SinkHoleMessage,1.31E+17,203.106.150.225,19311,AS4788,204.95.99.109,7777,Unknown,MY,9,Penang,5.4112,100.3354,0,0,POST /ready HTTP/1.1,DDOS
10.42.0.211-104.192.110.245-59854-443-6,SinkHoleMessage,1.31E+17,115.133.48.120,11492,AS4788,204.95.99.109,4,Unknown,MY,1,Johor Bahru,1.4655,103.7578,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
239.255.255.250-10.42.0.151-1900-57437-17,SinkHoleMessage,1.31E+17,203.106.149.166,9834,AS4788,204.95.99.86,1644,Unknown,MY,9,Penang,5.4112,100.3354,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
10.42.0.211-23.206.125.17-54337-80-6,SinkHoleMessage,1.31E+17,203.158.26.74,65041,AS45960,204.95.99.86,83,Unknown,MY,14,Kuala Lumpur,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
10.42.0.1-10.42.0.42-53-21298-17,SinkHoleMessage,1.31E+17,60.49.122.86,29250,AS4788,204.95.99.86,83,Unknown,MY,12,Kajang,2.9927,101.7909,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
203.205.158.60-10.42.0.211-80-51694-6,SinkHoleMessage,1.31E+17,110.159.125.60,12977,AS4788,204.95.99.109,88,Unknown,MY,12,Damansara,3.1333,101.6333,0,0,lv0njxq80--TMR--_7EC488D00njxq80USA0njxq80WIN_7 X86 SP00njxq800.3.3a0njxq80Y0njxq80,DDOS
172.217.10.42-10.42.0.211-443-52489-6,SinkHoleMessage,1.31E+17,120.141.125.1,51495,AS38322,204.95.99.109,8899,Unknown,MY,14,Kuala Lumpur,3.1667,101.7,0,0,lv0njxq80Welcome_D87CDAB10njxq80USER-PC0njxq80User0njxq800njxq80WIN_7 X86 SP10njxq800.4d0njxq80Y0njxq80--,DDOS
172.217.3.106-10.42.0.151-443-38244-6,SinkHoleMessage,1.31E+17,203.217.176.231,21789,AS17564,204.95.99.26,82,Unknown,MY,17,Putrajaya,2.9431,101.6994,0,0,lv|'|'|SGFjS2VkX0E4MDYzODkw|'|'|OMPD1-IT|'|'|eyla|'|'|2012-11-16|'|'|USA|'|'|Win XP ProfessionalSP3 x86|'|'|No|'|'|0.5.0E|'|'|..|'|'|IA==|'|'|[endof],DDOS
172.217.10.106-10.42.0.151-443-37692-6,SinkHoleMessage,1.31E+17,113.210.5.83,46257,AS9534,204.95.99.31,81,Unknown,MY,14,Kuala Lumpur,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,DDOS
10.42.0.211-10.42.0.1-7473-53-17,SinkHoleMessage,1.31E+17,14.192.208.77,2277,AS9534,204.95.99.109,333,Unknown,MY,14,Kuala Lumpur,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,DDOS
10.42.0.211-10.42.0.1-53190-53-17,SinkHoleMessage,1.31E+17,175.139.91.107,62511,AS4788,204.95.99.109,88,Unknown,MY,12,Petaling Jaya,3.0833,101.65,0,0,POST /is-ready HTTP/1.1,DDOS
10.42.0.211-10.42.0.1-24953-53-17,SinkHoleMessage,1.31E+17,183.171.173.206,33845,AS10030,204.95.99.31,1920,Unknown,MY,14,Kuala Lumpur,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,DDOS
172.217.10.131-10.42.0.42-443-39487-6,SinkHoleMessage,1.31E+17,203.106.156.234,1492,AS4788,204.95.99.31,288,Unknown,MY,1,Kulai,1.6561,103.6032,0,0,POST /is-ready HTTP/1.1,WORMS
10.42.0.1-10.42.0.42-53-23449-17,SinkHoleMessage,1.31E+17,175.136.207.44,58196,AS4788,204.95.99.26,5552,Unknown,MY,12,Seri Kembangan,3.0333,101.7167,0,0,245,WORMS
172.217.6.238-10.42.0.42-80-40912-6,SinkHoleMessage,1.31E+17,1.9.103.63,2671,AS4788,204.95.99.31,1920,Unknown,MY,4,Melaka,2.196,102.2405,0,0,POST /is-ready HTTP/1.1,WORMS
180.149.136.194-10.42.0.211-443-54898-6,SinkHoleMessage,1.31E+17,103.1.70.66,61027,AS45960,204.95.99.109,88,Unknown,MY,9,Penang,5.4112,100.3354,0,0,POST /is-ready HTTP/1.1,WORMS
180.149.136.194-10.42.0.42-80-45990-6,SinkHoleMessage,1.31E+17,60.54.237.157,63668,AS4788,204.95.99.86,2164,Unknown,MY,3,Kota Bharu,6.1333,102.2386,0,0,POST /is-ready HTTP/1.1,WORMS
174.35.73.134-10.42.0.211-80-38274-6,SinkHoleMessage,1.31E+17,203.217.176.231,21802,AS17564,204.95.99.109,88,Unknown,MY,17,Putrajaya,2.9431,101.6994,0,0,POST /is-ready HTTP/1.1,WORMS
10.42.0.211-66.231.239.120-49229-443-6,SinkHoleMessage,1.31E+17,175.143.12.24,53056,AS4788,204.95.99.109,3745,Unknown,MY,9,Bukit Mertajam,5.363,100.4667,0,0,lCOuuvX118TFXhsNDdmme9I0Q/nF+TmtPe3XozYU0AM1QPGTn4HJodAgFptDsyc5,WORMS
172.217.12.138-10.42.0.211-443-46673-6,SinkHoleMessage,1.31E+17,175.138.131.134,58612,AS4788,204.95.99.31,1920,Unknown,MY,1,Johor Bahru,1.4655,103.7578,0,0,POST /is-ready HTTP/1.1,WORMS
222.73.28.96-10.42.0.211-80-49017-6,SinkHoleMessage,1.31E+17,175.140.91.215,58765,AS4788,204.95.99.86,2164,Unknown,MY,12,Seri Kembangan,3.0333,101.7167,0,0,POST /is-ready HTTP/1.1,WORMS
10.42.0.211-68.67.178.173-47750-443-6,SinkHoleMessage,1.31E+17,118.174.180.104,57508,AS23969,204.95.99.109,5552,Unknown,MY,1,Johor Bahru,1.4655,103.7578,0,0,139,WORMS
172.217.11.3-10.42.0.151-443-52980-6,SinkHoleMessage,1.31E+17,1.9.98.113,11656,AS4788,204.95.99.109,1890,Unknown,MY,6,Kuantan,3.8077,103.326,0,0,180,DDOS
10.42.0.151-10.42.0.1-24102-53-17,SinkHoleMessage,1.31E+17,175.143.255.196,52404,AS4788,204.95.99.109,7777,Unknown,MY,12,Puchong,3.0167,101.6167,0,0,POST /ready HTTP/1.1,WORMS
169.47.5.252-10.42.0.211-443-41851-6,SinkHoleMessage,1.31E+17,60.53.35.137,52606,AS4788,204.95.99.31,288,Unknown,MY,7,Ipoh,4.5841,101.0829,0,0,POST /is-ready HTTP/1.1,WORMS
172.217.12.206-10.42.0.211-443-45517-6,SinkHoleMessage,1.31E+17,60.51.73.69,55421,AS4788,204.95.99.86,2164,Unknown,MY,6,Kuantan,3.8077,103.326,0,0,POST /is-ready HTTP/1.1,WORMS
10.42.0.151-54.172.181.243-36744-443-6,SinkHoleMessage,1.31E+17,202.75.156.66,26486,AS9534,204.95.99.109,333,Unknown,MY,7,Batu Gajah,4.4692,101.0411,0,0,POST /is-ready HTTP/1.1,WORMS
10.42.0.211-91.190.218.55-41203-12350-6,SinkHoleMessage,1.31E+17,115.134.9.1,27992,AS4788,204.95.99.109,88,Unknown,MY,1,Johor,1.4655,103.7578,0,0,POST /is-ready HTTP/1.1,WORMS
10.42.0.211-45.33.84.208-47024-123-17,SinkHoleMessage,1.31E+17,14.1.198.131,50996,AS45960,204.95.99.31,1921,Unknown,MY,6,Kuantan,3.8077,103.326,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
172.217.10.142-10.42.0.151-443-57238-6,SinkHoleMessage,1.31E+17,175.144.212.233,47820,AS4788,204.95.99.100,4040,Unknown,MY,12,Shah Alam,3.0833,101.5333,0,0,POST /is-ready HTTP/1.1,WORMS
172.217.12.174-10.42.0.151-443-59175-6,SinkHoleMessage,1.31E+17,112.137.166.42,17763,AS17971,204.95.99.109,81,Unknown,MY,14,Kuala Lumpur,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,DDOS
10.42.0.211-23.23.195.244-59006-443-6,SinkHoleMessage,1.31E+17,113.210.136.208,30636,AS9534,204.95.99.109,1998,Unknown,MY,12,Petaling Jaya,3.0833,101.65,0,0,POST /is-ready HTTP/1.1,WORMS
10.42.0.1-10.42.0.42-53-41382-17,SinkHoleMessage,1.31E+17,175.145.251.145,57390,AS4788,204.95.99.109,88,Unknown,MY,2,Alor Setar,6.121,100.3601,0,0,POST /is-ready HTTP/1.0,WORMS
10.42.0.42-104.97.95.172-47377-80-6,SinkHoleMessage,1.31E+17,115.164.62.65,55218,AS4818,204.95.99.31,2010,Unknown,MY,,,2.5,112.5,0,0,POST /is-ready HTTP/1.1,WORMS
172.217.12.142-10.42.0.211-443-55444-6,SinkHoleMessage,1.31E+17,175.144.156.48,50383,AS4788,204.95.99.31,1920,Unknown,MY,9,Penang,5.4112,100.3354,0,0,POST /is-ready HTTP/1.1,WORMS
172.217.11.10-10.42.0.211-443-59958-6,SinkHoleMessage,1.31E+17,175.144.179.170,53878,AS4788,204.95.99.31,288,Unknown,MY,7,Ipoh,4.5841,101.0829,0,0,POST /is-ready HTTP/1.1,DDOS
172.217.10.46-10.42.0.151-443-46646-6,SinkHoleMessage,1.31E+17,103.1.71.77,55986,AS45960,204.95.99.31,1920,Unknown,MY,1,Johor Bahru,1.4655,103.7578,0,0,POST /is-ready HTTP/1.1,WORMS
10.42.0.211-23.203.49.224-36090-443-6,SinkHoleMessage,1.31E+17,103.245.88.252,45769,AS38044,204.95.99.109,7777,Unknown,MY,6,Kuantan,3.8077,103.326,0,0,POST /ready HTTP/1.1,WORMS
10.42.0.211-10.42.0.1-14644-53-17,SinkHoleMessage,1.31E+17,110.159.86.160,55561,AS4788,204.95.99.109,88,Unknown,MY,1,Yong Peng,2.0136,103.0659,0,0,POST /is-ready HTTP/1.1,WORMS
222.73.28.96-10.42.0.151-80-55800-6,SinkHoleMessage,1.31E+17,203.106.149.61,4837,AS4788,204.95.99.109,1998,Unknown,MY,9,Penang,5.4112,100.3354,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
10.42.0.42-125.39.133.40-45193-80-6,SinkHoleMessage,1.31E+17,210.195.178.124,59227,AS4788,204.95.99.31,288,Unknown,MY,14,Kuala Lumpur,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,WORMS
172.217.10.129-10.42.0.211-443-53377-6,SinkHoleMessage,1.31E+17,183.171.169.152,45610,AS10030,204.95.99.86,1644,Unknown,MY,14,Kuala Lumpur,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,WORMS
180.163.255.159-10.42.0.42-80-49403-6,SinkHoleMessage,1.31E+17,115.134.3.56,12684,AS4788,204.95.99.109,7777,Unknown,MY,,,2.5,112.5,0,0,POST /ready HTTP/1.1,WORMS
10.42.0.211-54.192.38.65-58665-443-6,SinkHoleMessage,1.31E+17,175.142.25.134,49320,AS4788,204.95.99.31,81,Unknown,MY,3,Kota Bharu,6.1333,102.2386,0,0,lv|'|'|V2luZHdvcy0wMDdfNUU5OUM1NDA=|'|'|USER-PC|'|'|User|'|'|2013-06-28|'|'|MYS|'|'|Win 7 Ultimate SP0 x64|'|'|Yes|'|'|0.5.0E|'|'|..|'|'|U05EIC0gSW50ZXJuZXQgRG93bmxvYWQgTWFuYWdlcg==|'|'|[endof],WORMS
10.42.0.211-119.146.74.31-53451-443-6,SinkHoleMessage,1.31E+17,183.171.169.8,23347,AS10030,204.95.99.86,991,Unknown,MY,14,Kuala Lumpur,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,WORMS
172.217.10.42-10.42.0.151-443-40641-6,SinkHoleMessage,1.31E+17,118.101.27.57,50348,AS4788,204.95.99.109,102,Unknown,MY,12,Petaling Jaya,3.0833,101.65,0,0,POST /is-ready HTTP/1.1,WORMS
172.217.12.170-10.42.0.211-443-41334-6,SinkHoleMessage,1.31E+17,175.136.127.242,62801,AS4788,204.95.99.31,1920,Unknown,MY,12,Petaling Jaya,3.0833,101.65,0,0,POST /is-ready HTTP/1.1,WORMS
10.42.0.211-104.97.124.144-36647-443-6,SinkHoleMessage,1.31E+17,60.53.23.232,60192,AS4788,204.95.99.109,333,Unknown,MY,12,Petaling Jaya,3.0833,101.65,0,0,POST /is-ready HTTP/1.1,WORMS
10.42.0.151-10.42.0.1-54826-53-17,SinkHoleMessage,1.31E+17,103.1.69.107,58837,AS45960,204.95.99.86,1644,Unknown,MY,14,Kuala Lumpur,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,WORMS
239.255.255.250-10.42.0.1-1900-36623-17,SinkHoleMessage,1.31E+17,1.9.101.186,5325,AS4788,204.95.99.31,288,Unknown,MY,1,Johor Bahru,1.4655,103.7578,0,0,POST /is-ready HTTP/1.1,WORMS
10.42.0.42-64.71.142.110-47613-443-6,SinkHoleMessage,1.31E+17,118.107.227.45,57433,AS24321,204.95.99.109,1177,Unknown,MY,14,Kuala Lumpur,3.1667,101.7,0,0,FLz0IaZKg8+Q51KaJghjeLaslFODrci2p/TfosyPqccUrcDrxkn5v5lHjAFlAvz6,WORMS
10.42.0.211-23.203.49.224-39848-443-6,SinkHoleMessage,1.31E+17,175.136.221.225,60764,AS4788,204.95.99.109,102,Unknown,MY,12,Klang,3.0333,101.45,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
172.217.7.131-10.42.0.211-443-46669-6,SinkHoleMessage,1.31E+17,58.26.181.165,48241,AS4788,204.95.99.109,3005,Unknown,MY,12,Shah Alam,3.0833,101.5333,0,0,!0/j|n\,RECONNAISSANCE
203.205.158.62-10.42.0.151-80-53905-6,SinkHoleMessage,1.31E+17,1.9.97.206,4927,AS4788,204.95.99.118,3360,Unknown,MY,3,Kota Bharu,6.1333,102.2386,0,0,A,WORMS
239.255.255.250-10.42.0.1-1900-38859-17,SinkHoleMessage,1.31E+17,58.71.169.45,54667,AS9534,204.95.99.109,88,Unknown,MY,12,Puchong,3.0167,101.6167,0,0,POST /is-ready HTTP/1.1,WORMS
10.42.0.151-64.71.142.124-54164-443-6,SinkHoleMessage,1.31E+17,118.101.203.222,24717,AS4788,204.95.99.26,1122,Unknown,MY,12,Ampang,3.15,101.7667,0,0,POST /is-ready HTTP/1.1,WORMS
172.217.11.2-10.42.0.151-443-49258-6,SinkHoleMessage,1.31E+17,14.192.214.79,2570,AS9534,204.95.99.26,1515,Unknown,MY,14,Kuala Lumpur,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,DDOS
10.42.0.211-66.231.239.124-39985-80-6,SinkHoleMessage,1.31E+17,183.171.174.225,49763,AS10030,204.95.99.86,991,Unknown,MY,14,Kuala Lumpur,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,WORMS
10.42.0.211-66.198.178.50-50118-80-6,SinkHoleMessage,1.31E+17,115.133.205.130,49971,AS4788,204.95.99.109,86,Unknown,MY,7,Ipoh,4.5841,101.0829,0,0,lv||Victim_3E2347DA||NASIRJELANI-HP/Nasir Jelani||MY||WIN_7 X86||4||Panda Free Antivirus||LiveConversationWindow,WORMS
172.217.10.3-10.42.0.211-443-47376-6,SinkHoleMessage,1.31E+17,14.192.211.46,3905,AS9534,204.95.99.31,288,Unknown,MY,14,Kuala Lumpur,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,WORMS
10.42.0.151-23.6.162.190-59742-443-6,SinkHoleMessage,1.31E+17,113.210.10.180,2930,AS9534,204.95.99.109,333,Unknown,MY,14,Kuala Lumpur,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,WORMS
10.42.0.211-10.42.0.1-28445-53-17,SinkHoleMessage,1.31E+17,203.106.159.150,4354,AS4788,204.95.99.109,1122,Unknown,MY,4,Melaka,2.196,102.2405,0,0,POST /is-ready HTTP/1.1,WORMS
220.243.237.236-10.42.0.211-80-46425-6,SinkHoleMessage,1.31E+17,14.1.210.242,53059,AS45960,204.95.99.31,1920,Unknown,MY,12,Kajang,2.9927,101.7909,0,0,POST /is-ready HTTP/1.1,WORMS
172.217.10.106-10.42.0.151-443-38593-6,SinkHoleMessage,1.31E+17,175.138.81.201,63365,AS4788,204.95.99.109,88,Unknown,MY,12,Salak Selatan,3.1,101.7,0,0,POST /is-ready HTTP/1.1,WORMS
10.42.0.151-31.13.69.195-47279-443-6,SinkHoleMessage,1.31E+17,61.6.56.2,58282,AS2042,204.95.99.86,1644,Unknown,MY,14,Kuala Lumpur,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,WORMS
172.217.11.2-10.42.0.211-443-42625-6,SinkHoleMessage,1.31E+17,175.139.119.223,58014,AS4788,204.95.99.32,1122,Unknown,MY,14,Kuala Lumpur,3.1667,101.7,0,0,29|,RECONNAISSANCE
10.42.0.211-77.234.44.40-53129-80-6,SinkHoleMessage,1.31E+17,183.171.172.130,7107,AS10030,204.95.99.109,88,Unknown,MY,14,Kuala Lumpur,3.1667,101.7,0,0,POST /is-ready HTTP/1.0,WORMS
216.58.219.196-10.42.0.151-443-55662-6,SinkHoleMessage,1.31E+17,113.210.128.227,13605,AS9534,204.95.99.109,95,Unknown,MY,14,Kuala Lumpur,3.1667,101.7,0,0,lv||UsbV_DCEE1700||USER-PC/user||MY||WIN_8 X64||5||Windows Defender||Laksa - Mozilla Firefox,WORMS
172.217.9.227-10.42.0.151-443-59335-6,SinkHoleMessage,1.31E+17,115.134.213.197,50253,AS4788,204.95.99.31,81,Unknown,MY,17,Putrajaya,2.9431,101.6994,0,0,POST /is-ready HTTP/1.1,WORMS
183.79.249.252-10.42.0.211-443-37076-6,SinkHoleMessage,1.31E+17,115.133.249.216,16179,AS4788,204.95.99.193,82,Unknown,MY,5,Seremban,2.7297,101.9381,0,0,OK,DDOS
10.42.0.151-123.125.46.11-46459-80-6,SinkHoleMessage,1.31E+17,175.143.254.141,61094,AS4788,204.95.99.100,4040,Unknown,MY,12,Puchong,3.0167,101.6167,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
157.240.2.20-10.42.0.211-443-41432-6,SinkHoleMessage,1.31E+17,58.26.181.166,41513,AS4788,204.95.99.109,1604,Unknown,MY,12,Shah Alam,3.0833,101.5333,0,0,"lv|'|'|S2luZyBvZiBXYXJfNzY5OTk5MUU=|'|'|USER-PC|'|'|user|'|'|2014-04-06|'|'||'|'|Win 7 Ultimate SP0 x64|'|'|Yes|'|'|0.6.4|'|'|..|'|'|bG9nbyByZWN5Y2xlIC0gR29vZ2xlIFNlYXJjaCAtIEdvb2dsZSBDaHJvbWU=|'|'|2b3328e57676df442688f81f9824276a,[endof]",RECONNAISSANCE
10.42.0.211-23.208.218.4-57726-443-6,SinkHoleMessage,1.31E+17,203.106.149.201,3574,AS4788,204.95.99.109,88,Unknown,MY,9,Penang,5.4112,100.3354,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
172.217.10.227-10.42.0.151-443-40219-6,SinkHoleMessage,1.31E+17,175.145.201.104,50482,AS4788,204.95.99.31,105,Unknown,MY,7,Ipoh,4.5841,101.0829,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
10.42.0.42-72.21.206.135-42731-443-6,SinkHoleMessage,1.31E+17,113.210.131.179,44019,AS9534,204.95.99.109,3031,Unknown,MY,12,Shah Alam,3.0833,101.5333,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
10.42.0.211-66.198.24.225-47606-80-6,SinkHoleMessage,1.31E+17,113.23.138.229,50534,AS38182,204.95.99.86,2164,Unknown,MY,1,Segamat,2.5148,102.8158,0,0,POST /is-ready HTTP/1.1,WORMS
10.42.0.211-10.42.0.1-3886-53-17,SinkHoleMessage,1.31E+17,175.145.176.149,51237,AS4788,204.95.99.86,991,Unknown,MY,12,Petaling Jaya,3.0833,101.65,0,0,POST /is-ready HTTP/1.1,WORMS
10.42.0.211-106.11.95.4-41638-443-6,SinkHoleMessage,1.31E+17,203.106.158.43,2263,AS4788,204.95.99.80,8080,Unknown,MY,4,Melaka,2.196,102.2405,0,0,34|,WORMS
10.42.0.211-115.239.210.141-58602-80-6,SinkHoleMessage,1.31E+17,124.82.127.78,56323,AS4788,204.95.99.109,85,Unknown,MY,16,Kota Kinabalu,5.9749,116.0724,0,0,GET /1234567890.functions HTTP/1.1,DDOS
10.42.0.1-10.42.0.42-53-35775-17,SinkHoleMessage,1.31E+17,175.144.62.89,58331,AS4788,204.95.99.109,77,Unknown,MY,9,Penang,5.4112,100.3354,0,0,"lv|'|'|Q3J5cHRlciBCeSBIYWNrXzcwMjFCOTdE|'|'|TEH-PC|'|'|TeH|'|'|2013-10-21|'|'|USA|'|'|Win 7 Professional SP1 x64|'|'|No|'|'|0.5.0E|'|'|..|'|'|6L+Q6LSi5LqU56aP5pifICjnsqTor60pIGhrIG1vdmllIGNhbnRvbmVzZSAtIFlvdVR1YmUgLSBHb29nbGUgQ2hyb21l|'|'|5702673368512820f82155c9e1d5e18a,[endof]",RECONNAISSANCE
172.217.6.234-10.42.0.42-443-41981-6,SinkHoleMessage,1.31E+17,113.210.10.137,54458,AS9534,204.95.99.109,333,Unknown,MY,14,Kuala Lumpur,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
172.217.12.142-10.42.0.211-443-56531-6,SinkHoleMessage,1.31E+17,115.134.131.61,11926,AS4788,204.95.99.31,81,Unknown,MY,2,Sungai Petani,5.647,100.4877,0,0,lv|'|'|V2luZHdvcy0wMDdfOEUwRkM0NEY=|'|'|ZULFAMILI|'|'|Home|'|'|2013-06-28|'|'|USA|'|'|Win 8 ProSP0 x86|'|'|No|'|'|0.5.0E|'|'|..|'|'||'|'|[endof],RECONNAISSANCE
10.42.0.211-64.71.142.120-56242-80-6,SinkHoleMessage,1.31E+17,1.9.98.195,2100,AS4788,204.95.99.26,99,Unknown,MY,6,Mentakab,3.4854,102.3484,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
10.42.0.42-31.13.80.37-60647-443-6,SinkHoleMessage,1.31E+17,175.138.16.14,51576,AS4788,204.95.99.109,88,Unknown,MY,12,Petaling Jaya,3.0833,101.65,0,0,POST /is-ready HTTP/1.1,WORMS
10.42.0.211-104.192.108.27-42084-80-6,SinkHoleMessage,1.31E+17,175.144.45.149,54140,AS4788,204.95.99.109,88,Unknown,MY,3,Kota Bharu,6.1333,102.2386,0,0,POST /is-ready HTTP/1.1,WORMS
183.79.250.123-10.42.0.211-443-48377-6,SinkHoleMessage,1.31E+17,175.144.253.189,31585,AS4788,204.95.99.86,991,Unknown,MY,3,Bachok,6.0667,102.4,0,0,POST /is-ready HTTP/1.1,WORMS
10.42.0.151-54.239.17.112-46890-443-6,SinkHoleMessage,1.31E+17,115.164.88.139,14793,AS4818,204.95.99.31,288,Unknown,MY,14,Kuala Lumpur,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,WORMS
183.79.250.251-10.42.0.151-80-48091-6,SinkHoleMessage,1.31E+17,110.159.96.112,62677,AS4788,204.95.99.109,1888,Unknown,MY,14,Kuala Lumpur,3.1667,101.7,0,0,POST /is-ready HTTP/1.1,WORMS
173.241.242.143-10.42.0.211-443-42322-6,SinkHoleMessage,1.31E+17,124.82.108.224,50096,AS4788,204.95.99.86,1644,Unknown,MY,,,2.5,112.5,0,0,POST /is-ready HTTP/1.1,RECONNAISSANCE
10.42.0.151-106.11.95.2-52844-443-6,SinkHoleMessage,1.31E+17,175.144.110.170,51706,AS4788,204.95.99.109,88,Unknown,MY,7,Teluk Intan,4.0259,101.0213,0,0,POST /is-ready HTTP/1.1,WORMS
